schlcode	c_size	c_boys	c_girls	c_numcl	c_pik	c_status	c_leom	c_tip	c_num4rd	c_type	flgrm4	mrkgrm4	ngrm4	flmth4	mrkmth4	nmth4	towncode	townname	popcode	tip_a	grade	classid	classize	_type_	_freq_	cohsize	mathsize	avgmath	passmath	verbsize	avgverb	passverb	studchk	misskov2	missagg	nmiss_k	nmiss_a	classct	math_n	flmath_n	nmath_n	verb_n	flverb_n	nverb_n	impute	nverb_m	nmath_m	tip_s	townid	tipuach
31029	19	12	7	8	2	1	1	"3"	1	1	64	39	14	66.67	39	18	65003	"ÑòÉá"	12	58	4	1	19	0	1	19	18	39	66.67	14	39	64		1	0	1	0	1							1			58	65003	58
31030	36	24	12	12	2	1	1	"5"	1	1	23	63	31	32.26	63	31	65003	"ÑòÉá"	12	31	4	1	36	0	1	36	31	62.68	32.3	31	62.68	22.6	1	0	0	0	0	1	62.68	32.3	31	62.68	22.6	31	0			31	65003	31
31031	44	29	15	15	2	1	1	"7"	2	2	3	77	32	18.75	71	32	65003	"ÑòÉá"	12	41	4	1	23	0	2	44	16	83.75	6.3	16	83.5	0	1	0	0	0	0	2	71.47	18.8	32	76.845	3.15	32	0			41	65003	41
31031	44	29	15	15	2	1	1	"7"	2	2	3	77	32	18.75	71	32	65003	"ÑòÉá"	12	41	4	2	21	0	2	44	16	59.19	31.3	16	70.19	6.3	1	0	0	0	0	2	71.47	18.8	32	76.845	3.15	32	0			41	65003	41
31033	25	11	14	8	2	1	1	"5"	1	1	50	43	20	80.95	36	21	65003	"ÑòÉá"	12	41	4	1	25	0	1	25	21	35.76	81	20	42.55	50	1	0	0	0	0	1	35.76	81	21	42.55	50	20	0			41	65003	41
31034	26	12	14	9	2	1	1	"6"	2	1	25	61	12	38.46	60	13	65003	"ÑòÉá"	12	36	4	1	13	0	1	13	13	60	38.5	12	61.42	25	1	0	0	0	0	1	60	38.5	13	61.42	25	12	0			36	65003	36
31035	78	35	43	16	2	1	1	"2"	2	2	20	69	60	32.26	65	62	65003	"ÑòÉá"	12	26	4	1	39	0	2	78	30	69.83	26.7	30	71.77	13.3	1	0	0	1	0	2	69.83	26.7	30	71.77	13.3	30	0			26	65003	26
31035	78	35	43	16	2	1	1	"2"	2	2	20	69	60	32.26	65	62	65003	"ÑòÉá"	12	26	4	2	39	0	2	78	32	60.47187	37.4725	30	66.23	26.7		1	0	1	0	2	69.83	26.7	30	71.77	13.3	30	1	30	32	26	65003	26
31037	121	59	62	22	1	1	1	"1"	3	3	7	84	120	8.33	84	120	40006	"Ñîâá"	11	1	4	1	40	0	3	121	42	85.57	4.8	42	85.69	4.8	1	0	0	0	0	3	84.23534	8.36	120	84.30283	6.671667	120	0			1	40006	1
31037	121	59	62	22	1	1	1	"1"	3	3	7	84	120	8.33	84	120	40006	"Ñîâá"	11	1	4	2	40	0	3	121	38	80.45	13.2	38	84.32	10.5	1	0	0	0	0	3	84.23534	8.36	120	84.30283	6.671667	120	0			1	40006	1
31037	121	59	62	22	1	1	1	"1"	3	3	7	84	120	8.33	84	120	40006	"Ñîâá"	11	1	4	3	41	0	3	121	40	86.43	7.5	40	82.83	5	1	0	0	0	0	3	84.23534	8.36	120	84.30283	6.671667	120	0			1	40006	1
31038	91	54	37	19	1	1	1	"1"	3	3	14	73	78	25	74	80	40006	"Ñîâá"	11	1	4	1	32	0	3	91	30	73	30	28	72.82	17.9	1	0	0	0	0	3	74.0875	25	80	72.60205	14.11795	78	0			1	40006	1
31038	91	54	37	19	1	1	1	"1"	3	3	14	73	78	25	74	80	40006	"Ñîâá"	11	1	4	2	27	0	3	91	25	78.24	12	25	71	12	1	0	0	0	0	3	74.0875	25	80	72.60205	14.11795	78	0			1	40006	1
31038	91	54	37	19	1	1	1	"1"	3	3	14	73	78	25	74	80	40006	"Ñîâá"	11	1	4	3	32	0	3	91	25	71.24	32	25	73.96	12	1	0	0	0	0	3	74.0875	25	80	72.60205	14.11795	78	0			1	40006	1
31039	158	82	76	21	1	1	1	"1"	4	4	5	81	147	7.84	81	153	40006	"Ñîâá"	11	3	4	1	38	0	4	158	38	81.84	2.6	35	79.11	8.6	1	0	0	0	0	4	80.9668	7.84902	153	81.13571	4.77551	147	0			3	40006	3
31039	158	82	76	21	1	1	1	"1"	4	4	5	81	147	7.84	81	153	40006	"Ñîâá"	11	3	4	2	40	0	4	158	39	77.82	7.7	38	78.58	7.9	1	0	0	0	0	4	80.9668	7.84902	153	81.13571	4.77551	147	0			3	40006	3
31039	158	82	76	21	1	1	1	"1"	4	4	5	81	147	7.84	81	153	40006	"Ñîâá"	11	3	4	3	39	0	4	158	38	76	21.1	36	81.08	2.8	1	0	0	0	0	4	80.9668	7.84902	153	81.13571	4.77551	147	0			3	40006	3
31039	158	82	76	21	1	1	1	"1"	4	4	5	81	147	7.84	81	153	40006	"Ñîâá"	11	3	4	4	41	0	4	158	38	88.29	0	38	85.61	0	1	0	0	0	0	4	80.9668	7.84902	153	81.13571	4.77551	147	0			3	40006	3
31040	58	27	31	13	1	1	1	"1"	2	2	10	78	58	8.47	79	59	40006	"Ñîâá"	11	4	4	1	29	0	2	58	29	79	6.9	29	77.03	13.8	1	0	0	0	0	2	79.05085	8.476272	59	77.67	10.35	58	0			4	40006	4
31040	58	27	31	13	1	1	1	"1"	2	2	10	78	58	8.47	79	59	40006	"Ñîâá"	11	4	4	2	29	0	2	58	30	79.1	10	29	78.31	6.9	1	0	0	0	0	2	79.05085	8.476272	59	77.67	10.35	58	0			4	40006	4
31045	47	29	18	13	1	1	1	"2"	2	2	13	78	46	12.5	78	48	40006	"Ñîâá"	11	8	4	1	23	0	2	47	23	81.78	8.7	23	79.65	8.7	1	0	0	1	0	2	81.78	8.7	23	79.65	8.7	23	0			8	40006	8
31045	47	29	18	13	1	1	1	"2"	2	2	13	78	46	12.5	78	48	40006	"Ñîâá"	11	8	4	2	24	0	2	47	25	74.5224	15.996	23	76.35	17.3		1	0	1	0	2	81.78	8.7	23	79.65	8.7	23	1	23	25	8	40006	8
31046	53	26	27	13	1	1	1	"2"	2	2	14	74	50	18.52	72	54	40006	"Ñîâá"	11	10	4	1	26	0	2	53	27	76.56	25.9	25	72.76	16	1	0	0	0	0	2	71.63	18.5	54	73.66	14	50	0			10	40006	10
31046	53	26	27	13	1	1	1	"2"	2	2	14	74	50	18.52	72	54	40006	"Ñîâá"	11	10	4	2	27	0	2	53	27	66.7	11.1	25	74.56	12	1	0	0	0	0	2	71.63	18.5	54	73.66	14	50	0			10	40006	10
31047	124	68	56	19	1	1	1	"1"	4	4	8	81	120	9.17	82	120	40006	"Ñîâá"	11	3	4	1	32	0	4	124	27	76.48	18.5	27	76.89	11.1	1	0	0	1	0	4	82.302	9.986667	90	81.04533	10.00333	90	0			3	40006	3
31047	124	68	56	19	1	1	1	"1"	4	4	8	81	120	9.17	82	120	40006	"Ñîâá"	11	3	4	3	31	0	4	124	33	77.64	12.1	33	71.85	18.2	1	0	0	1	0	4	82.302	9.986667	90	81.04533	10.00333	90	0			3	40006	3
31047	124	68	56	19	1	1	1	"1"	4	4	8	81	120	9.17	82	120	40006	"Ñîâá"	11	3	4	4	31	0	4	124	30	92.67	0	30	94.9	0	1	0	0	1	0	4	82.302	9.986667	90	81.04533	10.00333	90	0			3	40006	3
31047	124	68	56	19	1	1	1	"1"	4	4	8	81	120	9.17	82	120	40006	"Ñîâá"	11	3	4	2	30	0	4	124	30	81.094	6.72	30	80.864	1.99		1	0	1	0	4	82.302	9.986667	90	81.04533	10.00333	90	1	30	30	3	40006	3
31048	46	27	19	15	1	1	1	"2"	2	2	19	70	48	22.92	73	48	40006	"Ñîâá"	11	11	4	2	21	0	2	46	23	73.96	21.7	23	69.61	17.4	1	0	0	1	0	2	73.96	21.7	23	69.61	17.4	23	0			11	40006	11
31048	46	27	19	15	1	1	1	"2"	2	2	19	70	48	22.92	73	48	40006	"Ñîâá"	11	11	4	1	25	0	2	46	25	72.1168	24.0424	25	70.3588	20.472		1	0	1	0	2	73.96	21.7	23	69.61	17.4	23	1	25	25	11	40006	11
31049	66	38	28	13	1	1	1	"1"	3	2	14	77	51	7.69	80	52	40006	"Ñîâá"	11	2	4	1	28	0	2	55	29	80.45	6.9	28	77.86	10.7	1	0	0	0	0	2	79.73346	7.696154	52	76.74608	13.72157	51	0			2	40006	2
31049	66	38	28	13	1	1	1	"1"	3	2	14	77	51	7.69	80	52	40006	"Ñîâá"	11	2	4	2	27	0	2	55	23	78.83	8.7	23	75.39	17.4	1	0	0	0	0	2	79.73346	7.696154	52	76.74608	13.72157	51	0			2	40006	2
31052	92	47	45	19	1	1	1	"1"	3	3	5	87	83	1.19	88	84	40006	"Ñîâá"	11	2	4	1	30	0	3	92	28	87.61	0	28	86.93	0	1	0	0	0	0	3	87.47512	1.17381	84	86.45844	4.80241	83	0			2	40006	2
31052	92	47	45	19	1	1	1	"1"	3	3	5	87	83	1.19	88	84	40006	"Ñîâá"	11	2	4	2	30	0	3	92	29	85.86	3.4	28	85.32	7.1	1	0	0	0	0	3	87.47512	1.17381	84	86.45844	4.80241	83	0			2	40006	2
31052	92	47	45	19	1	1	1	"1"	3	3	5	87	83	1.19	88	84	40006	"Ñîâá"	11	2	4	3	32	0	3	92	27	89.07	0	27	87.15	7.4	1	0	0	0	0	3	87.47512	1.17381	84	86.45844	4.80241	83	0			2	40006	2
31055	61	28	33	16	1	1	1	"1"	2	2	8	85	61	12.7	79	63	40006	"Ñîâá"	11	3	4	2	33	0	2	61	33	82.36	12.1	33	87.33	3	1	0	0	1	0	2	82.36	12.1	33	87.33	3	33	0			3	40006	3
31055	61	28	33	16	1	1	1	"1"	2	2	8	85	61	12.7	79	63	40006	"Ñîâá"	11	3	4	1	28	0	2	61	30	75.304	13.36	28	82.25393	13.89286		1	0	1	0	2	82.36	12.1	33	87.33	3	33	1	28	30	3	40006	3
31056	67	28	39	14	1	1	1	"1"	2	2	25	65	55	22.81	75	57	40006	"Ñîâá"	11	4	4	1	32	0	2	67	26	74.77	30.8	25	65.44	24	1	0	0	0	0	2	74.82439	22.80526	57	64.6	25.47273	55	0			4	40006	4
31056	67	28	39	14	1	1	1	"1"	2	2	25	65	55	22.81	75	57	40006	"Ñîâá"	11	4	4	2	35	0	2	67	31	74.87	16.1	30	63.9	26.7	1	0	0	0	0	2	74.82439	22.80526	57	64.6	25.47273	55	0			4	40006	4
31060	71	37	34	13	1	1	1	"2"	2	2	17	68	42	20	68	50	40006	"Ñîâá"	11	13	4	1	36	0	2	71	36	68.36	25	36	62.58	27.8	1	0	0	0	0	2	65.91	25	56	60.74786	28.58571	56	0			13	40006	13
31060	71	37	34	13	1	1	1	"2"	2	2	17	68	42	20	68	50	40006	"Ñîâá"	11	13	4	2	35	0	2	71	20	61.5	25	20	57.45	30	1	0	0	0	0	2	65.91	25	56	60.74786	28.58571	56	0			13	40006	13
31062	135	56	79	27	1	1	1	"1"	4	4	9	79	129	12.98	74	131	40006	"Ñîâá"	11	5	4	1	33	0	4	135	33	68.73	21.2	32	78.88	15.6	1	0	0	1	0	4	74.348	10.976	100	79.87141	10.08081	99	0			5	40006	5
31062	135	56	79	27	1	1	1	"1"	4	4	9	79	129	12.98	74	131	40006	"Ñîâá"	11	5	4	2	35	0	4	135	36	75.69	8.3	36	78.36	11.1	1	0	0	1	0	4	74.348	10.976	100	79.87141	10.08081	99	0			5	40006	5
31062	135	56	79	27	1	1	1	"1"	4	4	9	79	129	12.98	74	131	40006	"Ñîâá"	11	5	4	4	34	0	4	135	31	78.77	3.2	31	82.65	3.2	1	0	0	1	0	4	74.348	10.976	100	79.87141	10.08081	99	0			5	40006	5
31062	135	56	79	27	1	1	1	"1"	4	4	9	79	129	12.98	74	131	40006	"Ñîâá"	11	5	4	3	33	0	4	135	31	72.87742	19.44452	30	76.12434	5.433333		1	0	1	0	4	74.348	10.976	100	79.87141	10.08081	99	1	30	31	5	40006	5
31063	42	22	20	12	1	1	1	"2"	2	2	6	79	32	18.75	79	32	40006	"Ñîâá"	11	6	4	1	20	0	2	42	17	74.94	11.8	17	76.59	5.9	1	0	0	1	0	2	74.94	11.8	17	76.59	5.9	17	0			6	40006	6
31063	42	22	20	12	1	1	1	"2"	2	2	6	79	32	18.75	79	32	40006	"Ñîâá"	11	6	4	2	22	0	2	42	15	83.60133	26.62667	15	81.73133	6.113333		1	0	1	0	2	74.94	11.8	17	76.59	5.9	17	1	15	15	6	40006	6
31067	47	23	24	13	1	1	1	"3"	2	2	11	71	19	26.32	66	19	40006	"Ñîâá"	11	17	4	1	23	0	2	47	11	59.45	27.3	11	69.18	9.1	1	0	0	0	0	2	65.73631	26.33158	19	70.52737	10.53158	19	0			17	40006	17
31067	47	23	24	13	1	1	1	"3"	2	2	11	71	19	26.32	66	19	40006	"Ñîâá"	11	17	4	2	24	0	2	47	8	74.38	25	8	72.38	12.5	1	0	0	0	0	2	65.73631	26.33158	19	70.52737	10.53158	19	0			17	40006	17
31068	52	30	22	12	1	1	1	"3"	2	1	24	62	41	26.83	71	41	40006	"Ñîâá"	11	15	4	1	41	0	1	41	41	71	26.83	41	62	24		1	0	1	0	1							1			15	40006	15
31069	46	21	25	14	1	1	1	"2"	2	2	15	72	40	19.05	70	42	40006	"Ñîâá"	11	6	4	1	23	0	2	46	22	68.59	18.2	21	67.43	19	1	0	0	0	0	2	69.80904	19.05714	42	71.65275	14.9625	40	0			6	40006	6
31069	46	21	25	14	1	1	1	"2"	2	2	15	72	40	19.05	70	42	40006	"Ñîâá"	11	6	4	2	23	0	2	46	20	71.15	20	19	76.32	10.5	1	0	0	0	0	2	69.80904	19.05714	42	71.65275	14.9625	40	0			6	40006	6
31070	61	39	22	11	1	1	1	"2"	2	1	3	77	31	29.03	76	31	40006	"Ñîâá"	11	11	4	1	37	0	1	37	31	76	29.03	31	77	3		1	0	1	0	1							1			11	40006	11
31073	33	19	14	7	1	1	1	"3"	1	1	11	70	27	20.69	69	29	40006	"Ñîâá"	11	16	4	1	33	0	1	33	29	68.86	20.7	27	70.22	11.1	1	0	0	0	0	1	68.86	20.7	29	70.22	11.1	27	0			16	40006	16
31075	69	30	39	15	1	1	1	"1"	2	2	3	81	64	12.31	75	65	40006	"Ñîâá"	11	6	4	1	35	0	2	69	34	76.5	17.6	34	82.24	0	1	0	0	0	0	2	74.9977	12.30615	65	81.09625	3.140625	64	0			6	40006	6
31075	69	30	39	15	1	1	1	"1"	2	2	3	81	64	12.31	75	65	40006	"Ñîâá"	11	6	4	2	34	0	2	69	31	73.35	6.5	30	79.8	6.7	1	0	0	0	0	2	74.9977	12.30615	65	81.09625	3.140625	64	0			6	40006	6
31077	90	53	37	23	1	1	1	"3"	4	2	17	67	71	32.88	67	73	40006	"Ñîâá"	11	13	4	1	36	0	2	71	39	70.41	25.6	39	65.92	20.5	1	0	0	0	0	2	67.19164	32.86575	73	66.77183	16.89437	71	0			13	40006	13
31077	90	53	37	23	1	1	1	"3"	4	2	17	67	71	32.88	67	73	40006	"Ñîâá"	11	13	4	2	35	0	2	71	34	63.5	41.2	32	67.81	12.5	1	0	0	0	0	2	67.19164	32.86575	73	66.77183	16.89437	71	0			13	40006	13
31078	75	34	41	14	1	1	1	"1"	2	2	12	74	69	10.14	80	69	40006	"Ñîâá"	11	4	4	1	38	0	2	75	33	79.55	12.1	33	71.61	15.2	1	0	0	0	0	2	80.27522	10.11739	69	74.42217	11.6	69	0			4	40006	4
31078	75	34	41	14	1	1	1	"1"	2	2	12	74	69	10.14	80	69	40006	"Ñîâá"	11	4	4	2	37	0	2	75	36	80.94	8.3	36	77	8.3	1	0	0	0	0	2	80.27522	10.11739	69	74.42217	11.6	69	0			4	40006	4
31079	74	28	46	17	2	1	1	"2"	3	3	7	78	71	14.86	72	74	40006	"Ñîâá"	12	12	4	1	28	0	3	74	27	75.41	7.4	26	76.38	11.5	1	0	0	0	0	3	72.41851	14.84865	74	78.2645	6.998591	71	0			12	40006	12
31079	74	28	46	17	2	1	1	"2"	3	3	7	78	71	14.86	72	74	40006	"Ñîâá"	12	12	4	2	23	0	3	74	23	74.3	13	23	81.26	4.3	1	0	0	0	0	3	72.41851	14.84865	74	78.2645	6.998591	71	0			12	40006	12
31079	74	28	46	17	2	1	1	"2"	3	3	7	78	71	14.86	72	74	40006	"Ñîâá"	12	12	4	3	23	0	3	74	24	67.25	25	22	77.36	4.5	1	0	0	0	0	3	72.41851	14.84865	74	78.2645	6.998591	71	0			12	40006	12
31083	20	8	12	6	2	1	1	"3"	1	1	8	67	13	11.76	73	17	40006	"Ñîâá"	12	38	4	1	20	0	1	20	17	73.29	11.8	13	66.54	7.7	1	0	0	0	0	1	73.29	11.8	17	66.54	7.7	13	0			38	40006	38
31084	69	38	31	12	2	1	1	"1"	2	2	3	86	65	6.15	85	65	40006	"Ñîâá"	12	8	4	1	35	0	2	69	35	86.34	5.7	35	86.43	5.7	1	0	0	0	0	2	84.58154	6.161539	65	86.33769	3.069231	65	0			8	40006	8
31084	69	38	31	12	2	1	1	"1"	2	2	3	86	65	6.15	85	65	40006	"Ñîâá"	12	8	4	2	34	0	2	69	30	82.53	6.7	30	86.23	0	1	0	0	0	0	2	84.58154	6.161539	65	86.33769	3.069231	65	0			8	40006	8
31085	23	13	10	8	2	1	1	"3"	1	1	43	60	23	43.48	60	23	40006	"Ñîâá"	12	28	4	1	23	0	1	23	23	60	43.48	23	60	43		1	0	1	0	1							1			28	40006	28
31086	25	8	17	5	2	1	1	"7"	1	1	44	45	16	64.71	48	17	40006	"Ñîâá"	12	51	4	1	25	0	1	25	17	47.53	64.7	16	44.75	43.8	1	0	0	0	0	1	47.53	64.7	17	44.75	43.8	16	0			51	40006	51
31087	74	40	34	13	2	1	1	"2"	2	2	4	82	68	16	71	75	40006	"Ñîâá"	12	5	4	1	35	0	2	74	37	70.49	18.9	33	81.79	3	1	0	0	0	0	2	70.8548	16.012	75	81.67677	4.389706	68	0			5	40006	5
31087	74	40	34	13	2	1	1	"2"	2	2	4	82	68	16	71	75	40006	"Ñîâá"	12	5	4	2	39	0	2	74	38	71.21	13.2	35	81.57	5.7	1	0	0	0	0	2	70.8548	16.012	75	81.67677	4.389706	68	0			5	40006	5
31089	72	42	30	15	1	1	1	"4"	3	2	27	63	55	26.79	59	56	21006	"åéòã öòâà"	11	15	4	1	29	0	2	60	26	54.19	46.2	25	57.92	36	1	0	0	0	0	2	59.10786	26.80714	56	62.58364	27.27273	55	0			15	21006	15
31089	72	42	30	15	1	1	1	"4"	3	2	27	63	55	26.79	59	56	21006	"åéòã öòâà"	11	15	4	2	31	0	2	60	30	63.37	10	30	66.47	20	1	0	0	0	0	2	59.10786	26.80714	56	62.58364	27.27273	55	0			15	21006	15
31090	131	67	64	26	1	1	1	"4"	5	3	14	65	102	14.71	64	102	21006	"åéòã öòâà"	11	17	4	1	36	0	3	103	34	63.44	26.5	34	64.35	20.6	1	0	0	1	0	3	66.07169	12.69014	71	65.84563	14.08592	71	0			17	21006	17
31090	131	67	64	26	1	1	1	"4"	5	3	14	65	102	14.71	64	102	21006	"åéòã öòâà"	11	17	4	2	37	0	3	103	37	68.49	0	37	67.22	8.1	1	0	0	1	0	3	66.07169	12.69014	71	65.84563	14.08592	71	0			17	21006	17
31090	131	67	64	26	1	1	1	"4"	5	3	14	65	102	14.71	64	102	21006	"åéòã öòâà"	11	17	4	3	30	0	3	103	31	59.25516	19.33613	31	63.06322	13.80323		1	0	1	0	3	66.07169	12.69014	71	65.84563	14.08592	71	1	31	31	17	21006	17
31092	13	9	4	7	2	1	1	"5"	1	1	57	54	7	44.44	61	9	21006	"åéòã öòâà"	12	23	4	1	13	0	1	13	9	61	44.4	7	53.57	57.1	1	0	0	0	0	1	61	44.4	9	53.57	57.1	7	0			23	21006	23
31095	22	12	10	6	1	1	1	"1"	1	1	9	74	22	27.27	73	22	968	"òÖÇâ"	11	0	4	1	22	0	1	22	22	73	27.27	22	74	9		1	0	1	0	1							1			0	968	0
31097	125	69	56	19	1	1	1	"2"	4	3	12	71	110	19.47	68	113	68007	"ÄöÄ öâòó"	11	10	4	1	37	0	3	113	39	67.13	12.8	38	69.74	10.5	1	0	0	0	0	3	67.65389	19.4469	113	70.85455	11.79273	110	0			10	68007	10
31097	125	69	56	19	1	1	1	"2"	4	3	12	71	110	19.47	68	113	68007	"ÄöÄ öâòó"	11	10	4	2	37	0	3	113	37	66.97	29.7	35	70.6	17.1	1	0	0	0	0	3	67.65389	19.4469	113	70.85455	11.79273	110	0			10	68007	10
31097	125	69	56	19	1	1	1	"2"	4	3	12	71	110	19.47	68	113	68007	"ÄöÄ öâòó"	11	10	4	3	39	0	3	113	37	68.89	16.2	37	72.24	8.1	1	0	0	0	0	3	67.65389	19.4469	113	70.85455	11.79273	110	0			10	68007	10
31098	49	30	19	14	1	1	1	"5"	2	2	13	68	45	15.22	71	46	68007	"ÄöÄ öâòó"	11	16	4	1	25	0	2	49	24	66.5	16.7	23	67.13	8.7	1	0	0	0	0	2	70.76131	15.21739	46	68.20067	13.34444	45	0			16	68007	16
31098	49	30	19	14	1	1	1	"5"	2	2	13	68	45	15.22	71	46	68007	"ÄöÄ öâòó"	11	16	4	2	24	0	2	49	22	75.41	13.6	22	69.32	18.2	1	0	0	0	0	2	70.76131	15.21739	46	68.20067	13.34444	45	0			16	68007	16
31099	38	21	17	7	1	1	1	"5"	1	1	17	62	24	40	58	35	68007	"ÄöÄ öâòó"	11	20	4	1	38	0	1	38	35	58.23	40	24	62	16.7	1	0	0	0	0	1	58.23	40	35	62	16.7	24	0			20	68007	20
31100	169	82	87	25	1	1	1	"2"	5	4	12	68	137	23.74	68	139	68007	"ÄöÄ öâòó"	11	10	4	2	38	0	4	151	37	67.22	27	37	66.27	18.9	1	0	0	1	0	4	68.71375	24.01923	104	67.66451	12.72843	102	0			10	68007	10
31100	169	82	87	25	1	1	1	"2"	5	4	12	68	137	23.74	68	139	68007	"ÄöÄ öâòó"	11	10	4	3	39	0	4	151	34	64.5	20.6	34	64.29	14.7	1	0	0	1	0	4	68.71375	24.01923	104	67.66451	12.72843	102	0			10	68007	10
31100	169	82	87	25	1	1	1	"2"	5	4	12	68	137	23.74	68	139	68007	"ÄöÄ öâòó"	11	10	4	4	36	0	4	151	33	74.73	24.2	31	73.03	3.2	1	0	0	1	0	4	68.71375	24.01923	104	67.66451	12.72843	102	0			10	68007	10
31100	169	82	87	25	1	1	1	"2"	5	4	12	68	137	23.74	68	139	68007	"ÄöÄ öâòó"	11	10	4	1	38	0	4	151	35	65.87914	22.91029	35	68.97771	9.877143		1	0	1	0	4	68.71375	24.01923	104	67.66451	12.72843	102	1	35	35	10	68007	10
31101	39	21	18	9	2	1	1	"8"	1	1	34	59	38	57.89	59	38	68007	"ÄöÄ öâòó"	12	50	4	1	39	0	1	39	38	59.03	57.9	38	58.68	34.2	1	0	0	0	0	1	59.03	57.9	38	58.68	34.2	38	0			50	68007	50
31102	98	58	40	22	2	1	1	"3"	3	3	13	75	92	12.63	74	95	68007	"ÄöÄ öâòó"	12	14	4	1	29	0	3	98	18	64.89	11.1	18	71	11.1	1	0	0	0	0	3	70.75697	13.62727	66	75.92111	11.12222	63	0			14	68007	14
31102	98	58	40	22	2	1	1	"3"	3	3	13	75	92	12.63	74	95	68007	"ÄöÄ öâòó"	12	14	4	2	29	0	3	98	19	65.84	21.1	16	75.75	18.8	1	0	0	0	0	3	70.75697	13.62727	66	75.92111	11.12222	63	0			14	68007	14
31102	98	58	40	22	2	1	1	"3"	3	3	13	75	92	12.63	74	95	68007	"ÄöÄ öâòó"	12	14	4	3	40	0	3	98	29	77.62	10.3	29	79.07	6.9	1	0	0	0	0	3	70.75697	13.62727	66	75.92111	11.12222	63	0			14	68007	14
31103	29	12	17	6	1	1	1	"1"	1	1	3	80	29	19.35	72	31	2543	"âÅãéÑ òîã"	11	2	4	1	29	0	1	29	31	71.55	19.4	29	79.55	3.4	1	0	0	0	0	1	71.55	19.4	31	79.55	3.4	29	0			2	2543	2
31105	15	9	6	4	2	1	1	"2"	1	1	11	82	9	20	80	10	1123	"'Ä çâÉâëá òîã"	12	4	4	1	15	0	1	15	10	80	20	9	82	11		1	0	1	0	1							1			4	1123	4
31107	76	35	41	13	1	1	1	"2"	3	2	13	71	61	32.79	70	61	78006	"òÖãòã-Ñêá ëÉòî"	11	7	4	1	31	0	2	63	30	70.57	30	30	71.5	10	1	0	0	0	0	2	69.55869	32.79508	61	71.21541	13.1	61	0			7	78006	7
31107	76	35	41	13	1	1	1	"2"	3	2	13	71	61	32.79	70	61	78006	"òÖãòã-Ñêá ëÉòî"	11	7	4	2	32	0	2	63	31	68.58	35.5	31	70.94	16.1	1	0	0	0	0	2	69.55869	32.79508	61	71.21541	13.1	61	0			7	78006	7
31108	17	8	9	6	2	1	1	"6"	1	1	0	76	14	14.29	67	14	78006	"òÖãòã-Ñêá ëÉòî"	12	28	4	1	17	0	1	17	14	66.79	14.3	14	76.5	0	1	0	0	0	0	1	66.79	14.3	14	76.5	0	14	0			28	78006	28
31109	94	52	42	17	1	2	1	"1"	3	3	13	76	87	17.44	72	86	5801	"å"òÑé çòã"	11	2	4	1	28	0	3	94	26	62	34.6	26	65.46	23.1	1	0	0	0	0	3	72.24326	17.46046	86	75.60873	12.65402	87	0			2	5801	2
31109	94	52	42	17	1	2	1	"1"	3	3	13	76	87	17.44	72	86	5801	"å"òÑé çòã"	11	2	4	2	33	0	3	94	28	76.57	14.3	29	80.48	10.3	1	0	0	0	0	3	72.24326	17.46046	86	75.60873	12.65402	87	0			2	5801	2
31109	94	52	42	17	1	2	1	"1"	3	3	13	76	87	17.44	72	86	5801	"å"òÑé çòã"	11	2	4	3	33	0	3	94	32	76.78	6.3	32	79.44	6.3	1	0	0	0	0	3	72.24326	17.46046	86	75.60873	12.65402	87	0			2	5801	2
31114	23	10	13	6	1	1	1	"0"	1	1	9	81	23	22.73	69	22	6940	"åÄãâé èÇíé"	11	1	4	1	23	0	1	23	22	68.73	22.7	23	80.78	8.7	1	0	0	0	0	1	68.73	22.7	22	80.78	8.7	23	0			1	6940	1
31115	11	3	8	6	1	1	1	"0"	1	1								""			4	1	11	0	1	11	11	72.27	9.1	10	77.7	0	1	0	1	0	1	1	72.27	9.1	11	77.7	0	10	0			0	2907	0
31116	46	23	23	9	1	1	1	"0"	2	2	13	74	45	28.89	60	45	3442	"öâêíé"	11	0	4	1	25	0	2	46	24	64.04	25	24	75.29	16.7	1	0	0	0	0	2	60.4	28.87333	45	73.554	13.34	45	0			0	3442	0
31116	46	23	23	9	1	1	1	"0"	2	2	13	74	45	28.89	60	45	3442	"öâêíé"	11	0	4	2	21	0	2	46	21	56.24	33.3	21	71.57	9.5	1	0	0	0	0	2	60.4	28.87333	45	73.554	13.34	45	0			0	3442	0
31120	26	12	14	7	2	2	1	"2"	1	1	9	80	23	17.39	68	23	7690	"èÖâñí òâê"	12	11	4	1	26	0	1	26	23	67.78	17.4	23	79.65	8.7	1	0	0	0	0	1	67.78	17.4	23	79.65	8.7	23	0			11	7690	11
31121	43	16	27	13	1	1	1	"2"	2	2	3	79	33	12.5	78	32	25007	"òôê"	11	13	4	1	22	0	2	43	19	79.42	0	19	75.47	10.5	1	0	0	0	0	2	76.56919	10.8	37	71.97	10.5	38	0			13	25007	13
31121	43	16	27	13	1	1	1	"2"	2	2	3	79	33	12.5	78	32	25007	"òôê"	11	13	4	2	21	0	2	43	18	73.56	22.2	19	68.47	10.5	1	0	0	0	0	2	76.56919	10.8	37	71.97	10.5	38	0			13	25007	13
